tileid,parenttile_id,resourceinstance_id,Anglicized name,Name in Roman (with diacritical marks),Alternative name(s),Name in Devanagari,sortorder,provisionaledits,nodegroup_id
ca3f1290-311c-4c29-8679-f4670ba0f2af,None,d691fdfc-ba4f-4035-b3cf-82e6a6b14169,Fadi Dega,Silumahādeva Temple,"<p>Silhumahādyaḥ temple<em> (</em><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/niels/titleCreatorYear/items/SSJP3PFI/item-list"" target=""_blank""><strong>Gutschow</strong></a><strong>&nbsp;</strong>2011,&nbsp;<em>304)</em></p>

<p>FASI DEGA&nbsp;(<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/XIQBXLE8/item-list"" target=""_blank""><strong>Pursha</strong></a> 1975, 218)</p>

<p>Gosāikuṇḍa Mahādeva (<a href=""https://www.setopati.com/social/241190"" target=""_blank""><strong>S. Śreṣṭha</strong></a> VS 2078)</p>

<p>Nīlakaṇṭha Mahādeva&nbsp;(<a href=""https://www.setopati.com/social/241190"" target=""_blank""><strong>S. Śreṣṭha</strong></a> VS 2078)</p>

<p>Temple of Mahadeo (<a href=""http://www.bl.uk/onlinegallery/onlineex/apac/other/019wdz000002837u00000000.html"" target=""_blank""><strong>H.A. Oldfield</strong></a>)</p>
",सिलुमहादेव मन्दिर || BKT0120,0,,27b6916c-9323-11e9-a015-0242ac120006
c352a2f6-90a9-4928-b08f-017d81b75837,None,d7817b79-6689-481a-acdf-8956b936acf5,Jhva Baha,Jhvāḥ Bāhāḥ,"<p>Ratnaketu Mahāvihāra (Sanskrit name)</p>

<p>Ratnacaitya Mahāvihāra (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/N28GMP3U/library"" target=""_blank""><strong>R. Vajrācārya &amp; V. Vajrācārya</strong></a>&nbsp;1103, 21)</p>
",झ्वाः बाहाः ।। KAT0210,0,,27b6916c-9323-11e9-a015-0242ac120006
55dfb8d0-b5fa-4613-a01d-d374e96aa59e,None,d7c4e686-d20c-4141-9a25-dfc5d3ccab45,Tana Baha,Tana Bāhāḥ,"<p>Tãnamāmi Mahāvihāra (Inscription from NS 1069)</p>

<p>Jayamaṅgala Mahāvihāra (Theravāda name)</p>
",तन बाहाः ।। LAL1900,0,,27b6916c-9323-11e9-a015-0242ac120006
e36fcc6e-8b57-46f8-8994-df1eb3e213ec,None,d7d38dd2-f338-11e9-8649-0242ac130002,Mati Baha,Mati Bāhāḥ,"<p>Mati Vihāra</p>
",मति बाहा: || LAL0890,0,,27b6916c-9323-11e9-a015-0242ac120006
d6084718-3acd-4336-98e5-3e2cb28a780c,None,d966be8e-e82b-11e9-8bc4-0242ac130002,Kvalakhu Ganesa Sattah,Kvālkhu Gaṇeśa Sataḥ ,,क्वाल्खु गणेश सतः // LAL4186,0,,27b6916c-9323-11e9-a015-0242ac120006
813e5dde-11d5-4e0e-9808-edda9763e15e,None,da572af6-f404-11e9-a3c8-0242ac130002,Narayana Temple,Nārāyaṇa Mandira (ca. 1689 CE),"<p>Ali Malla Keśava Devala/Alivalla Keśava Devālaya (inscription of VS 1966)&nbsp;</p>

<p>Arimallakesav Narayana (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/Q528C497/q/Pruscha"" target=""_blank""><strong>Pruscha</strong></a> 1975, vol. 2, p. 207 (D/P 29)</p>
",नारायण मन्दिर |*| LAL0290,0,,27b6916c-9323-11e9-a015-0242ac120006
cdd87468-8313-4ceb-abba-39cff8036cc2,None,dacad8ea-e7e1-11e9-b125-0242ac130002,Maharani Fountain,Mahārānī Pukhū (1908 CE),"<p>Mahārāṇī Pokharī, Fountain of Baḍā Mahārāṇī</p>
",महारानी पुखू ॥ LAL1213,0,,27b6916c-9323-11e9-a015-0242ac120006
79e70269-7169-48f0-bcae-a11a5d6f1111,None,dad90976-01e3-11ea-8f3c-0242ac130002,Panchavaliyukta Chaitya,Pañcāvalīyukta Caitya (1863 CE),,पञ्चावलीयुक्त चैत्य || SUN0103,0,,27b6916c-9323-11e9-a015-0242ac120006
721a3233-3cbd-422c-b757-00a79e864a1c,None,db4d5da7-cd79-4f96-b624-d28bdef73274,Patangini Ganesh,Patāṅginī Gaṇeśa (supposedly built in 1789 CE),"<p>Patā̃galli Gaṇeśa Mandira</p>

<p>Pataṅgiṇī Gaṇeśa Mandira (bell inscription from VS 2075)</p>

<p>Patāḥmaru Ganedyaḥ (vernacular)</p>
",पताङ्गिनी गणेश || KAT1030,0,,27b6916c-9323-11e9-a015-0242ac120006
2c594395-bb38-4c11-aa89-223bfb95d41d,None,dbacea6d-e4a2-4ac1-93ff-0a0c3323fa97,Tripurasundari Mandira archaeological remains,Tripurasundarī Mandira archaeological remains,"<p>Tripurasundari temple</p>
",त्रिपुरसुन्दरी मन्दिर || BTD0060 ,0,,27b6916c-9323-11e9-a015-0242ac120006
fcbd278d-ab50-4b22-aca0-f1cd0cfe6ceb,None,dbee183c-e72c-11e9-b125-0242ac130002,Jor Ganesh,Jora Gaṇeśa Mandira (1682 CE),"<p>Musā Gaṇeśa, Valkhu Gaṇeśa</p>
",जोर गणेश मन्दिर || LAL1750,0,,27b6916c-9323-11e9-a015-0242ac120006
9015c904-f933-4c47-a7ed-ff8235801467,None,dc5306f4-f571-11e9-8649-0242ac130002,Dapha Bhajan Phalca ,Dāphā Bhajana Phalcā (c. 1650),"<p>Dāphā Guthichẽ, Sana Guṭhī Bhajan Phalcā, Dāphā Thāigu Phalcā, Jogi Phalcā</p>",दाफा भजन फल्चा || LAL4075,0,,27b6916c-9323-11e9-a015-0242ac120006
f9e9c4b3-24db-4cd5-8001-97fc77f6e845,None,dc691a70-2258-11ea-b9b1-0242ac130002,Kulima Phalcha,Kulima Phalcā (1810 CE),"<p>Kulā̃ Phalcā</p>
",कुलिम फल्चा || SUN4226,0,,27b6916c-9323-11e9-a015-0242ac120006
5f9c2970-1000-496d-bb58-837cd0754315,None,dcf4fb94-4f23-4804-967a-f9c7b13910bc,Sorhashraddha Phalcha,Sorhaśrāddha Phalcā (built around 1717 CE),"<p>Tāhāḥ Phalcā</p>
",सोर्‍हश्राद्ध फल्चा || LAL4179,0,,27b6916c-9323-11e9-a015-0242ac120006
d98ecdcc-30f2-4305-96e5-64e61ed0ea27,None,dcfad1e4-d632-11e9-a1bd-0242ac140006,Bahadur Shaha Bhavan,Bahādura Śāha Bhavana (c. 1790 CE),"<p>Bahadur Shah Building</p>
",बहादुर शाह भवन || LAL1333,0,,27b6916c-9323-11e9-a015-0242ac120006
c6d97986-64a8-4dca-b7d5-a12f537be8a5,None,dcfc4ed2-e74b-11e9-8bc4-0242ac130002,Chyasal Hiti,Cyāsaḥ Hiṭī (c. 16th cent. CE),"<p>Cyasal Hiti</p>
",च्यासः हिटी  || LAL1600,0,,27b6916c-9323-11e9-a015-0242ac120006
5f316a3c-2fc6-44a5-9529-894c3da63931,None,dd8ad654-e91a-11e9-b125-0242ac130002,Iku Baha,Iku Bāhāḥ ,,इकु बाहा: || LAL0130,0,,27b6916c-9323-11e9-a015-0242ac120006
69f115f2-1392-48e0-a5b6-e3707275e628,None,de276e42-6b9c-11ea-b4c2-0242ac130006,Purnachandi Mandir,Pūrṇacaṇḍī Mandira,"<p>Puncali Degaḥ (vernacular)</p>
",पूर्णचण्डी मन्दिर ।। LAL0330 ।।,0,,27b6916c-9323-11e9-a015-0242ac120006
887bdc8a-4a5f-4ffb-afe0-3fedbfba3a06,None,df0f0bae-e699-11e9-8bc4-0242ac130002,Haugah Phalca,Haugaḥ Phalcā (1st half 17th century CE) ,"<p>Haugaḥ Phalcā (1st half 17th century CE)</p>
",हौगः फल्चा || LAL4121,0,,27b6916c-9323-11e9-a015-0242ac120006
828244ba-c6b8-43f7-9c67-6130c86cf53c,None,dfb6f035-9e37-4acc-a608-0d3b85d66491,Kuikana Panchadeval,Kuikānā Pañcadevala,,कुइकाना पञ्चदेवल ।। DLK0030,0,,27b6916c-9323-11e9-a015-0242ac120006
bd2f618c-405f-4e64-a980-09fa268d1de8,None,e0659b0d-4f7f-4f56-a3ff-09b266dc3518,,Kutisāḥ Gaṇeśa Phalcā,,कुतिसह फल्चा ||KIR4089,0,,27b6916c-9323-11e9-a015-0242ac120006
78a293b1-eafd-4afd-a845-b418097d7919,None,e0a00834-5fbf-11ea-b4c2-0242ac130006,Dharmadhatujinalaya Caitya,Dharmadhātujinālaya Caitya (1962 CE),,धर्मधातुजिनालय चैत्य || BUN0014,0,,27b6916c-9323-11e9-a015-0242ac120006
cb965b81-d15a-4493-b10f-136ee1a8dede,None,e20b2c0e-e741-11e9-8bc4-0242ac130002,Khapinchen Phalcha,Khapiṁchẽ Phalcā (1840 CE),"<p>Taḥdhaṁ Phalcā, Dharmaśālā Phalcā (according to inscription from NS 960)</p>
",खपिंछेँ फल्चा || LAL4131,0,,27b6916c-9323-11e9-a015-0242ac120006
cec8ed8c-67ed-4764-89f8-cfeb4f03feb2,None,e2371888-e6b9-11e9-b125-0242ac130002,Trivikram Vishnu,Trivikrama Viṣṇu Mandira (c. 18th cent. CE),"<p>Viṣṇuvikrānta Mandir</p>
",त्रिविक्रम विष्णु || LAL2660,0,,27b6916c-9323-11e9-a015-0242ac120006
b6e77b5a-9287-4f76-82e7-22a8b9b1c627,None,e24051bb-caf5-4479-b3e7-e8252a550661,Shiva Mandir,Śiva Mandira (built between 1442-1768/69 CE),"<p>Śivālaya (vernacular)</p>
",शिव मन्दिर ll KIR0078,0,,27b6916c-9323-11e9-a015-0242ac120006
6c673677-1c70-4c87-a187-109a95fe7611,None,e273afc4-5fc1-11ea-b4c2-0242ac130006,Dune Baha,Dune Bāhāḥ,"<p>Dunḍagṛha Vihāra (Sanskrit name)</p>

<p>Bāhāḥcā (vernacular)</p>

<p>Kachcha Bāhāḥ (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/Q528C497/q/pruscha"" target=""_blank""><strong>Pruscha </strong></a>1975, P-70)</p>

<p>Bāchā Bāhāḥ (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5A9SNX3X/q/locke"" target=""_blank""><strong>Locke</strong></a> 1985, 174)</p>
",दुने बाहा: || LAL0700,0,,27b6916c-9323-11e9-a015-0242ac120006
90e6763d-17e1-49ac-9ebf-b234ecbfe0f4,None,e275f09c-d920-492e-a565-dacb55ddc4ae,Hyana Baha,Hyana Bāhāḥ,"<p>Layanacaityabiṁba Mahāvihāra (Loke 1985, 225)</p>

<p>Henu Bāhāḥ (vernacular)</p>

<p>Hena Bāhāḥ&nbsp;(vernacular)</p>
",ह्यन बाहा: ।। LAL1890,0,,27b6916c-9323-11e9-a015-0242ac120006
98a09848-88aa-48c6-8af0-0b5d38b480f5,None,e2e7bd8e-e81a-11e9-b125-0242ac130002,Chibaha Nani,Cibāhāḥ Nani (1871 CE),<p>Triratna Vihāra</p>,चिबाहाः ननि // LAL1640,0,,27b6916c-9323-11e9-a015-0242ac120006
75d5ceb7-1173-4ed5-b001-7bd922717048,None,e3074532-e806-11e9-8bc4-0242ac130002,Naka Bahil,Naka Bahī (before 1658 CE),"<p>Gargadeva Saṃskārita Lokakīrti Mahāvihāra, Naḥ Bahī</p>
",नक बही ||LAL0880,0,,27b6916c-9323-11e9-a015-0242ac120006
4581bdc6-9d84-4800-9b38-be60c1fec282,None,e333b4f4-6caf-11ea-b4c2-0242ac130006,Ganesh Temple,Gaṇeśa Mandira (1662 CE),"<p>Tāpāhiti Ganedyaḥ</p>
",गणेश मन्दिर || LAL0840,0,,27b6916c-9323-11e9-a015-0242ac120006
7211cadb-eaf0-45cf-b0bc-54ba287e4583,None,e36d8152-e695-11e9-b125-0242ac130002,Nau Baha,Nau Bāhāḥ at Uku Bāhāḥ (1663 CE),"<p>Rūpavarṇa Vihāra</p>
",नौ बाहा: ||LAL2380,0,,27b6916c-9323-11e9-a015-0242ac120006
7d7de76c-5577-4642-8c7b-d8609d16c46b,None,e4596c18-3c68-424b-ad72-eecd068f1ee9,Saugah Phalca 5,Saugaḥ Phalcā 5,,सौगः फल्चा ५ ll LAL4034 ll,0,,27b6916c-9323-11e9-a015-0242ac120006
60f34b61-30e3-48e4-b229-999c837a4568,None,e499ec9a-e66e-11e9-8bc4-0242ac130002,Naamasangeeti Phalcha,Nāmasaṅgīti Phalcā (early 18th cent. CE),,नामसङ्गीति फल्चा || LAL4006,0,,27b6916c-9323-11e9-a015-0242ac120006
263d099e-4c13-44c0-b642-42ff67e4e625,None,e4d19336-e8d3-11e9-b125-0242ac130002,Umamaheshwor Temple,Umāmaheśvara Mandira (reconstr. after 1934CE),,उमामहेश्वर मन्दिर || LAL1210,0,,27b6916c-9323-11e9-a015-0242ac120006
31025efb-85bd-4d80-a5e9-0252cc9293ff,None,e4dcd814-3927-11ea-a19a-0242ac130006,Ga Baha,Gāḥ Bāhāḥ (1450 CE?),"<p>Śrī Nimnaśrī Viśvaśānti Vihāra (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5A9SNX3X/q/locke"" target=""_blank""><strong>Locke 1985,</strong></a> 232)</p>

<p>Viśvaśānti Vihāra (Sanskrit name)</p>
",गाः बाहाः || LAL0510,0,,27b6916c-9323-11e9-a015-0242ac120006
7792efdd-dbf3-4ec3-9353-161934e03549,None,e4fe41d3-ce80-44ea-a77d-df8e00c5ea57,Hakatva Bhajan Phalca,Hakatvāḥ Bhajana Phalcā,,हकत्वा: मंका: फल्च ||LAL4065,0,,27b6916c-9323-11e9-a015-0242ac120006
a2b443ec-9b66-47d0-8e1a-21333d153d05,None,e5618dda-e5f2-11e9-b125-0242ac130002,Jagannath Temple,Jagannātha Mandira (c. 16th cent. CE),"<p>Jagannātha Degaḥ</p>
",जगन्नाथ मन्दिर |*| LAL0111,0,,27b6916c-9323-11e9-a015-0242ac120006
d7c16dcc-261b-49b7-84e8-31d6d08c0326,None,e57655fd-5077-44a7-96f2-23039e15b134,Sipkhana Devala,Sipkhanā Devala (built between thirteenth and fifteenth century),,सिप्खना देवल || KLK0190,0,,27b6916c-9323-11e9-a015-0242ac120006
2a41a4a1-f3ba-4f29-8877-6a8268ebdaaa,None,e5aeceb8-4297-11ea-b44d-0242ac130006,Dharmadhatujinalaya Chaitya,Dharmadhātujinālaya Caitya (1983 CE),,धर्मधातुजिनालय चैत्य || BUN0013,0,,27b6916c-9323-11e9-a015-0242ac120006
bf78879f-a679-4d6f-8b13-245f25ba4c4c,None,e5d8a76a-e671-11e9-b125-0242ac130002,Bhaishajyabahah Phalcha,Bhaiṣajyabāhāḥ Phalcā (1878 CE),"<p>Bhaiṣarjebahāḥ Phalcā</p>
",भैषज्यबाहा: फल्चा |*| LAL4148,0,,27b6916c-9323-11e9-a015-0242ac120006
da713dc7-28ec-4c9b-8528-367f71971c2f,None,e610f418-4d5e-11ea-8083-0242ac130006,,Tāhā Phalcā,,ताहा फल्चा || BUN4007,0,,27b6916c-9323-11e9-a015-0242ac120006
d9ce93eb-baa6-431a-abf2-873cf26e090f,None,e67206a4-e913-11e9-8bc4-0242ac130002,,Sijaḥ Bāhāḥ (c. early 17th cent. CE),"<p>Śrīvatsa Dundubhi Vihāra</p>
",सिजः बाहाः || LAL0480,0,,27b6916c-9323-11e9-a015-0242ac120006
e153612c-2824-475c-8cb5-3e94fe9f10dc,None,e6bb5368-4296-11ea-a19a-0242ac130006,Caitya,Caitya (1944 CE),,चैत्य || BUN0011,0,,27b6916c-9323-11e9-a015-0242ac120006
32e1d732-ea66-4c26-8862-a37fd0b83c6d,None,e6c73144-fadc-11e9-8649-0242ac130002,Lunche Nani Falcha,Lũchẽ Nani Phalcā (1668 CE),"<p>Jya Baha Bahi Bhajan Pati&nbsp;</p>

<p>Ibabahi Phalca 2 (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/KHRJC9Z8/q/basukala"" target=""_blank""><strong>Basukala and Gutschow 2018</strong></a>)</p>",लुँछेँ ननि फल्चा ||  LAL4100,0,,27b6916c-9323-11e9-a015-0242ac120006
29751ba5-8b18-4a21-b023-fb18f883e130,None,e6f72884-e774-11e9-b125-0242ac130002,Calakhu Bhairava Phalca,Calakhu Bhairava Phalcā (c. 1870 CE),,चलखु भैरव फल्चा |*| LAL4222,0,,27b6916c-9323-11e9-a015-0242ac120006
a3069837-9d5a-45be-88e0-6d7c1819c68c,None,e7151050-eb4e-11e9-b125-0242ac130002,Amitabh Mahamandal Chaitya, Amitābhamahāmaṇḍala Caitya (17th cent. CE),,अमिताभमहामण्डल चैत्य |*| LAL0170,0,,27b6916c-9323-11e9-a015-0242ac120006
53a73314-6c75-4acb-ac07-f4cb15aa8b5d,None,e73522eb-0ce8-4bca-99a2-add0f09eb964,Chibhakhya Chaitya,Cibhāḥkhyaḥ Caitya,"<p>Aśoka Caitya</p>

<p>Tagvaḥ Cibhāḥ (vernacular)</p>

<p>Dharmadhātu Caitya (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/9IQDRWAP/q/ratnak%C4%81j%C4%AB"" target=""_blank""><strong>Vajrācārya</strong></a> NS 1119, 18)</p>
",चिभा:ख्य: चैत्य || KAT1000,0,,27b6916c-9323-11e9-a015-0242ac120006
62fc3055-402d-4ee6-983e-f6d8c217d27e,None,e73fb90e-4a7e-4ec5-b889-774943bba723,Dum Baha,Dhum Bāhāḥ,"<p>Dhuṃ Bahara (inscription from NS 871)</p>

<p>Dhuni Bahāra (inscription form NS 903)</p>

<p>Dhuṃ Bāhāla (inscription from VS 2001)</p>

<p>Śrī Ko Vihāra (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5UE3H7K9/q/hemraj"" target=""_blank""><strong>H. Śākya </strong></a>VS 2036, 27)</p>
",धुम्  बहा: || LAL1460,0,,27b6916c-9323-11e9-a015-0242ac120006
92fea726-6e81-4ee2-ba14-6e249f3bd8e6,None,e78429eb-76fd-429a-869b-d06884f69467,Hitigaca,Hitigāḥcā (built during the late Malla Period),"<p>Hiticāphaḥ (vernacular)</p>
",हितिगा:चा ll KIR0079,0,,27b6916c-9323-11e9-a015-0242ac120006
cb9220c5-adc5-45c4-b0f6-5220541aaf8f,None,e7ad4210-ca99-11e9-b993-0242ac140002,Dabu Phalca,Dabū Phalcā (1704 CE),"<p>Thati Phalcā 4 (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/KHRJC9Z8"" target=""_blank""><strong>Gutschow and Basukala</strong></a> 2018)</p>
",दबू फल्चा || LAL4109,0,,27b6916c-9323-11e9-a015-0242ac120006
7a9f4a47-572b-4061-afec-e058a2bac403,None,e82b6796-485c-4df1-8a87-31fb7b52abb4,Vijayeshwari,Vijayeśvarī ,"<p>Bijyāsaḥ Bahī (vernacular)</p>

<p>Vilāsa Bahī&nbsp;(vernacular)</p>

<p>Vijeśvarī&nbsp;(vernacular)</p>

<p>Nīlakūṭa Parvata-Śrī Dharmacakra Mahāvihāra (<strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5TRQMETP"" target=""_blank"">Śākya H.</a> </strong>1098, 14)</p>

<p>Śrī Vijalaṅkhu Mahāvihāra (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/PU34B72R/q/regmi"" target=""_blank""><strong>Regmi</strong></a> 1966, 772)</p>

<p>Vidyāśvali (inscription from NS 797)</p>

<p>Vidyeśvarī Mahāvihāra (inscription from NS 805)</p>

<p>Vidyādhari Vihāra (inscription from NS 813)</p>

<p>Vijyasvara Vihāra (inscription from NS 991)</p>

<p>Vijayaśvarī Vihāra (inscription from NS 1046)</p>

<p>Vijalaṅkhu Pārāvarta Mahāvihāra&nbsp;(<strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5TRQMETP"" target=""_blank"">Śākya H.</a> </strong>1098, 15)</p>

<p>&nbsp;</p>
",विजयेश्वरी || KAT3200,0,,27b6916c-9323-11e9-a015-0242ac120006
29708805-931d-4f04-97f5-00e5193ca383,None,e862d312-eb57-11e9-8bc4-0242ac130002,Guji Baha,Guji Bāhāḥ (13th cent.),"<p>Divyadivākara Saṃskāra Vaiśravarṇa Mahāvihāra, Gvāche Bāhāḥ</p>

<p>&nbsp;</p>
",गुजि बाहाः || LAL2490,0,,27b6916c-9323-11e9-a015-0242ac120006
75424500-b53c-4f15-b15b-7b5eb38e1b84,None,e95e1763-b6b3-4c0a-a4e1-53b38bc7b043,Lukhusi Bhajana phalcha,Lũkhusi Bhajana Phalcā,"<p>Lũkhusi Maṅkāḥ Bhajana Phale</p>
",लुँखुसि भजन फल्चा  ||LAL4083,0,,27b6916c-9323-11e9-a015-0242ac120006
b0e0a8f1-b122-4758-9a4d-6b4dd8408209,None,e991cf24-3051-11ea-a67f-0242ac130002,Devraj Baha,Devarāja Bāhāḥ (1902 CE),,देवराज बाहाः || LAL0460,0,,27b6916c-9323-11e9-a015-0242ac120006
af4e7622-f379-4cd7-9c20-9702ae3a3fa2,None,eb386850-e4f3-11e9-b125-0242ac130002,Suryavinayak Temple,Sūryavināyaka Mandira (1713 CE),"<p>Gaṇeśa Mandira, Gane Degaḥ</p>
",सूर्यविनायक मन्दिर | LAL0251,0,,27b6916c-9323-11e9-a015-0242ac120006
b4be047f-82b2-4ccc-b2ea-dcef5550cfa9,None,eb54e4f6-e4e6-11e9-b125-0242ac130002,Guita Phalca 2,Guitaḥ Phalcā 2 ,"<p>Lachā Phalcā (Vernacular)</p>

<p>Namasangiti Phalcā</p>
",गुइतः फल्चा २ || LAL4002,0,,27b6916c-9323-11e9-a015-0242ac120006
4a9bf829-1c76-4214-b7a5-f02f0b5eb5be,None,ebab7d45-3764-4565-8468-5b6228068d73,Narayana pillars,Nārāyaṇa pillars,"<p>Cāra Khamba</p>

<p>Catur Stambha</p>
",नारायण (चार) खम्ब ।। DLK0040,0,,27b6916c-9323-11e9-a015-0242ac120006
83b5d5ac-0c63-4dc1-a4b4-8e6cc358421d,None,ec53aef0-70f0-11ea-b99f-0242ac130006,Ugracandi,Ugracaṇḍī,"<p>Tamakaḥdyaḥ</p>

<p>Isṭadevatā Bhaṭāraka (inscription from NS 876)</p>

<p>&nbsp;</p>
",उग्रचण्डी (तमक:द्य:) || LAL0600,0,,27b6916c-9323-11e9-a015-0242ac120006
87d89b8f-5591-4a9d-9612-6b05c1e6238f,None,ec58b581-a7d0-4a3c-a45d-a7a83107b3d1,Khasi Tulasi Devala,Kāḥsī Tulasī Devala (built in 1718 CE),"<p>Nārāyaṇa Temple (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/2S8K64WV"" target=""_blank""><strong>Shokoohy and others</strong></a>&nbsp;2014, 210)</p>
",खा:सि तुलसी देवल ||KIR0027,0,,27b6916c-9323-11e9-a015-0242ac120006
b80dab39-f516-4c57-a273-e90df25a6359,None,ec8d43e6-bcd6-4904-b80e-436fcc0bfcea,Lvaha Dega,Lvaṃha Degaḥ (1664 CE),"<p>Granthakūṭa (inscription from 785 NS)</p>
",ल्वहं देग: ll KIR0003,0,,27b6916c-9323-11e9-a015-0242ac120006
82c74e1d-c3a0-472a-bf4e-0a89ab19f0c9,None,ecd19c3d-9488-4859-83b4-482e26daa713,Tujhva Phalca,Tuṃjhvaḥ Gaṇeśa Phalcā (first half of 17th cent. CE),"<p>Gaṇeśa Phlacā (vernacular)</p>

<p>Gaṇeś shrine (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/W5I86TFA/q/kirtipur%20an%20"" target=""_blank""><strong>Ś. Śreṣṭha&nbsp;</strong></a>1994, 97)</p>

<p>Gaṇeśa pāṭi (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/2S8K64WV"" target=""_blank""><strong>Shokoohy and others</strong></a>&nbsp;2014, 324)</p>

<p>Dabuca Gaṇeś&nbsp;(<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/2S8K64WV"" target=""_blank""><strong>Shokoohy and others</strong></a>&nbsp;2014, 324)</p>

<p>TŨJHO GAṆEŚ<strong> (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/T2I6SPQF"" target=""_blank"">Herdick</a>&nbsp;</strong>1988, 97)</p>

<p>Gaṇeśa Sthāna (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/QBIUCGXV/q/vajracarya"" target=""_blank""><strong>D. Vajrācārya</strong></a>&nbsp;VS 2056, 490)</p>
",तुंझ्व: फल्चा  २ || KIR4003,0,,27b6916c-9323-11e9-a015-0242ac120006
e4782cfa-102e-452c-a401-19470f15e4d8,None,ece92710-65d8-47be-b6bf-126099f3d742,Tyaga Phlaca,Tyāgaḥ Phalcā 4 (c. 1760 CE),,त्याग: फल्चा ४ || LAL4067,0,,27b6916c-9323-11e9-a015-0242ac120006
8cf59a57-a3e1-4d97-9f68-22d40fb36a7a,None,ee6be98a-0ace-4c06-bb8c-a47c941fced7,Guita Ganesh Mandir,Guitaḥ Gaṇeśa Mandira,"<p>Cidhikaḥmha Ganedyaḥ</p>
",गुइत: गणेश मन्दिर ।। LAL2040,0,,27b6916c-9323-11e9-a015-0242ac120006
360014da-56ff-478c-b3d6-c928626f4135,None,eed34321-7e6d-44a6-840f-68589d631b8b,Sarasvati Mandira,Sarasvatī Nani,"<p>Sarasvatī Mañjuśrī Vihāra (<strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5A9SNX3X/q/locke"">Locke</a>&nbsp;</strong><em>1985, 290)</em></p>
",सरस्वती ननि || KAT1240,0,,27b6916c-9323-11e9-a015-0242ac120006
f1ed86e4-1245-44fa-b08a-1b9089471171,None,ef590bc6-cbf6-4903-a8ad-37a529030f6f,Vasa Hiti,Vāsaḥ Hiti,,वास: हिति || LAL0994,0,,27b6916c-9323-11e9-a015-0242ac120006
e52c7aeb-92a9-4e15-a066-1551521c78c3,None,ef7069e0-9e23-4cb6-8af4-b5220d7197b0,Dolan Maju,Dolã Māju ,"<p>Yogāmbara Jñānaḍākinī (<strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/HENDVQS8/q/manandhar"" target=""_blank"">Mānandhara J.</a></strong> VS 2046, 6)</p>
",दोलँ माजु || LAL2820 ,0,,27b6916c-9323-11e9-a015-0242ac120006
9711fd86-3d4f-4ea7-84fe-7aafb7ff4900,None,effa4b2e-069a-11ea-8a1c-0242ac130002,Chusikanani Phalca,Chusikānani Phalcā (1844 CE),,छुसिकाननि फल्चा || LAL4027,0,,27b6916c-9323-11e9-a015-0242ac120006
55e0ef8f-b777-48fa-bdc3-8594fb179592,None,f0ef1474-eb56-11e9-b125-0242ac130002,Balkrishneshwor Temple,Bālakṛṣṇeśvara Mandira (1712 CE) ,,बालकृष्णेश्वर मन्दिर || KAT2607,0,,27b6916c-9323-11e9-a015-0242ac120006
11f075a5-1067-4b2a-a78d-6a3eb2b1e447,None,f12a1f58-ca48-11e9-b993-0242ac140002,Bhukampa Smarak,Bhūkampa Smāraka (1941 CE),"<p>1934 Earthquake Memorial</p>
",भूकम्प स्मारक |*| LAL1364,0,,27b6916c-9323-11e9-a015-0242ac120006
0ef2f782-7481-40e2-be9f-52227d947902,None,f17e763a-e815-11e9-b125-0242ac130002,Ghana Baha,Ghana Bāhāḥ (ca. 1840 CE),,घन बाहाः || LAL2330,0,,27b6916c-9323-11e9-a015-0242ac120006
