tileid,parenttile_id,resourceinstance_id,Spatial Coordinates Geometry,sortorder,provisionaledits,nodegroup_id
c67b7c0f-c7f5-4896-a18a-4615ed50a2ae,None,76ab9a02-0244-11ea-8f3c-0242ac130002,GEOMETRYCOLLECTION (POINT (85.318376848009 27.6337563050792)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
cb6c69e8-0a9b-4f2c-9164-f284a0ce25eb,None,776a4b78-3709-406d-bdb5-7f65590d125d,GEOMETRYCOLLECTION (POINT (85.27639660598078 27.67933868633065)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
da9080b5-2cd2-46ff-9876-c1eec8ee4446,None,77e6fd7a-5e11-11ea-b4c2-0242ac130006,GEOMETRYCOLLECTION (POINT (85.32300144315872 27.66932443820815)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
616dec66-d143-4223-a62a-02c0ed4c3ff8,None,781d9148-efea-47f6-bfee-3aa004bf0e43,GEOMETRYCOLLECTION (POINT (85.33013814550054 27.66841743034206)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
f9bf1307-7768-438c-a616-881dfa8fe0cb,None,781f49c2-723f-11ea-b99f-0242ac130006,GEOMETRYCOLLECTION (POINT (85.32395173539351 27.67736478955154)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
aa32a7f2-cbf3-4d4f-9081-ada0739e2885,None,78211803-598c-46df-834e-4d97356acd0c,GEOMETRYCOLLECTION (POINT (85.42758983623509 27.67215788289126)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
f051554c-3425-4468-8809-2c07c82a5fd0,None,786375ae-ec2d-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32322673931088 27.67619498363431)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
3d2fa69b-8367-4338-abba-34ad528d5756,None,786fe3c9-b65a-4bee-9432-867ae7d7be39,GEOMETRYCOLLECTION (POINT (85.32055382316361 27.67384148760998)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
77b72129-60cb-4dfb-af72-a16880916aab,None,788cd320-e6a8-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32415705609492 27.67143822992766)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
10a203f7-d21f-44f0-af2c-7c46b9ab2716,None,790c0a2a-5e10-11ea-8083-0242ac130006,GEOMETRYCOLLECTION (POINT (85.32333835750939 27.66507055440333)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
3b337850-5798-4d82-b79f-e0c880e7cd0a,None,794a1040-e665-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32678022259861 27.66835075450904)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
8a2b5689-5ab5-453e-b3c8-67b545efb356,None,7a98de01-7e10-4dff-a67f-30e3687f11a7,GEOMETRYCOLLECTION (POINT (85.30551463021982 27.69648582144364)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
01086ed7-a7c7-4450-be16-44aa8847e99c,None,7e809e00-cdbe-40f2-b1a8-5074e3cd0da3,GEOMETRYCOLLECTION (POINT (81.63197576087816 28.82346252952968)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
a4521d54-b18a-4cac-8b44-e9f917be130b,None,7eb10e0c-df75-4816-b1d3-5a541d6c7d19,GEOMETRYCOLLECTION (POINT (81.6226750561612 28.89491339339015)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
cd9f379b-5eae-48f2-aeab-9e8d5a8c5456,None,7ebfcc36-6e7b-4afe-b4ca-a6b4ec2729da,GEOMETRYCOLLECTION (POINT (85.30557692520171 27.69344634595595)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
5cc10e38-7df4-4158-98bf-eeeac1a28c02,None,7ee44ac8-f17a-11e9-8649-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32133458467951 27.6745717549841)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
2efb727f-1b0a-48e4-98b9-3099447ee413,None,7f398f5a-a97b-4bb8-9261-b8a0cd448ae7,GEOMETRYCOLLECTION (POINT (85.32587879079927 27.67653482399459)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
356c871b-ef4d-484b-b0c6-2d21fb4b3d61,None,809bbb06-e6af-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32599697239512 27.67642746047824)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
36c6b3cb-e903-4c92-b0df-ad039174c1aa,None,80cdc8b9-422f-4a81-b2f7-3046a922e3e3,GEOMETRYCOLLECTION (POINT (82.04756325227618 29.52555804513773)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
2a20f934-9056-4f5a-a02e-b1a1d6f8204d,None,81196e13-6df7-43aa-8a21-8f6200b14b65,GEOMETRYCOLLECTION (POINT (85.30550117042304 27.69343602884122)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
05744721-b819-45cd-862c-978cc69240f5,None,81e0d744-ea9c-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32663460309118 27.66909018116622)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
fa25ab98-b20f-465e-82e0-7fe27893207c,None,81f57520-f0b7-11e9-a3c8-0242ac130002,GEOMETRYCOLLECTION (POINT (85.31830597993951 27.63365525239805)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
97ec11ae-c012-4d0f-b2c8-b3e26f9e27c2,None,8206aa54-e8ea-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32497631050123 27.67332361957664)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
17b3d35e-347f-4d04-b6a2-747f4801facb,None,82776660-bee0-4f35-bb18-a88f7276afeb,GEOMETRYCOLLECTION (POINT (82.13142449329462 29.25441530217797)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
450bb741-3df7-4b15-a461-09ec5f387f3e,None,828826c8-56cd-11ea-8083-0242ac130006,GEOMETRYCOLLECTION (POINT (85.30247499333854 27.628870889469)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
a6f17c15-7d35-40b5-beac-8b4de1ff9f51,None,8319446f-2ea3-4d3b-8848-80f325a69132,GEOMETRYCOLLECTION (POINT (81.72737807571804 28.83899963797812)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
84422fb3-80d2-436e-8f5b-63420f9ceb1e,None,834f87e7-78a7-4012-a388-cfe5bb6f51c7,GEOMETRYCOLLECTION (POINT (85.30249656589586 27.7140439234106)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
581cd791-cc4a-488d-81bc-a94244ce9dd1,None,83b26802-2953-4afc-baf7-e9ea63fd5fd6,GEOMETRYCOLLECTION (POINT (85.27797177607249 27.6770181894629)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
b1310805-7d91-4964-87f6-999db78da094,None,83d25607-b6cf-4031-bb2a-36e1532ced6a,GEOMETRYCOLLECTION (POINT (85.27736116807125 27.67896194955571)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
84ad237c-7fc8-4441-be1a-2425a65bb030,None,83e736d7-89d3-4b2f-93da-fa2dc6744480,GEOMETRYCOLLECTION (POINT (85.42833316817058 27.67176623451512)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
86953376-7666-4d68-be33-7c6016490b21,None,85784d90-e904-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32423847366682 27.67605286569909)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
9e3e1dab-dc1d-4edf-a88e-609b12868aba,None,85caf911-91c6-4848-84fa-0e09aef3e05d,GEOMETRYCOLLECTION (POINT (85.33062759322377 27.6679085928706)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
0ef25874-c6f8-49b4-a04e-40571e64b508,None,8657bd6a-9d6b-11ea-9766-0242ac130005,GEOMETRYCOLLECTION (POINT (85.32151535058472 27.67763632703803)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
10927ccb-53cf-499d-aa1d-a484a1e41052,None,8668778f-085d-4d1c-bf8a-ed3e0e5c96e3,GEOMETRYCOLLECTION (POINT (85.21467975264073 27.69230988069351)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
aa6af634-60bf-41ea-a0c3-f18d812e01f2,None,86c994be-020a-11ea-a389-0242ac130002,GEOMETRYCOLLECTION (POINT (85.31830089203521 27.63377136989928)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
2fcdc4f1-e3a8-4ba2-8c62-22ef04e26651,None,86caa94a-dc3f-46fb-95e1-202a709cefac,GEOMETRYCOLLECTION (POINT (85.33587787998704 27.6654848037507)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
af29de72-6e42-4847-9411-ca66078f50bf,None,870f3118-e67b-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.33206496645442 27.67154817181268)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
da36c67a-c716-4284-9ff2-6f785dd0ba0e,None,8720230c-b399-41b7-a0db-08f7116f4612,GEOMETRYCOLLECTION (POINT (85.29054292747389 27.71570313660814)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
d9c9d434-8e79-496d-84b7-4b17f76bee48,None,872e0e8c-f0ba-11e9-a3c8-0242ac130002,GEOMETRYCOLLECTION (POINT (85.31768381031452 27.63266382705802)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
d0a7ade0-9b60-4189-8377-dca1f01d2c80,None,87486c5c-cf5a-44bc-937b-8ccff40fd44b,GEOMETRYCOLLECTION (POINT (85.32626347274856 27.67849683398417)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
48e19ee4-fc77-4bf7-846f-fb2ab7552f23,None,8781be4e-af8f-11ea-9766-0242ac130005,GEOMETRYCOLLECTION (POINT (85.32118447715925 27.67832107521887)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
4cefd340-5055-4787-abd0-5949582410f6,None,87c885ca-8c0a-4bad-9c69-682de1e22b2e,GEOMETRYCOLLECTION (POINT (85.43540334321176 27.67349907895242)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
ad4f30d8-a7fa-4478-909a-95dcb15d45f8,None,87e25c28-82d3-4774-bfb4-808e6eb07ace,GEOMETRYCOLLECTION (POINT (85.32818229331036 27.66759378334642)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
9e770443-e37b-42f6-93a8-d0c46ddc01d2,None,88628b43-2a88-45c3-8a99-07f0d5b84cec,GEOMETRYCOLLECTION (POINT (85.32622390478218 27.67015172457064)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
959ec69d-839e-4b46-ae99-4cabfe6161b5,None,88835980-3eff-48f9-8655-81f58fa018c2,GEOMETRYCOLLECTION (POINT (85.32823349162118 27.66998276003023)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
0ad193ec-fb47-4b35-801f-874689f563dc,None,88b72ab0-e6b3-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32485870254158 27.6734146929912)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
053e8809-ab27-4b2b-be05-42b1f7c4dd03,None,8ad6f527-a10b-4452-95dc-9d3ed9f9912d,GEOMETRYCOLLECTION (POINT (85.2929011562058 27.65839988472755)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
26dab2f2-12bd-4f6f-92ca-71c2092b2a4a,None,8bd0dd8f-8bee-4b91-a977-d2b40db4a23c,GEOMETRYCOLLECTION (POINT (85.32592561783088 27.67650657871903)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
68c71668-8341-49f2-913f-3259e5ed3295,None,8bf6cc7e-e8fe-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32714206810817 27.67462812465042)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
80b44c5d-4a69-4d30-9335-fcaed42180d7,None,8c223fa8-fa3d-11e9-8649-0242ac130002,GEOMETRYCOLLECTION (POINT (85.31780754034224 27.63284775015063)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
950e0986-2d5d-4209-a224-da6d4416bde4,None,8c376304-6852-48b8-a840-20e3764916b3,GEOMETRYCOLLECTION (POINT (85.32201231945686 27.67295731998959)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
a17ce8f0-dc36-428b-88ac-dfc6db097ca7,None,8c5e73b9-f669-4839-b375-093e33198b93,GEOMETRYCOLLECTION (POINT (85.32833189415783 27.6691878325397)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
b8299928-97ed-4048-aeae-ac677515c7ca,None,8d7016d6-5470-11ea-b4c2-0242ac130006,GEOMETRYCOLLECTION (POINT (85.32497717107339 27.67795752059237)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
7ac75f7f-d0d1-48a8-a13b-680da6bdccfe,None,8e375f65-fefc-48a6-af75-a116aefdf746,GEOMETRYCOLLECTION (POINT (81.66542803600237 29.10574948958663)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
17228c5a-c0dc-4420-946f-22768e9b8a3e,None,8e38f1ef-d6ec-4d1f-ae8f-e94e5d425013,GEOMETRYCOLLECTION (POINT (85.32590050507633 27.67037122109852)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
178c1f04-518d-4d01-8599-1c037b467105,None,8eca193e-f410-11e9-8649-0242ac130002,GEOMETRYCOLLECTION (POINT (85.33013511300106 27.66931169154793)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
10f73534-bb3a-44bf-acbb-b97262852687,None,8eeabc38-6103-11ea-8083-0242ac130006,GEOMETRYCOLLECTION (POINT (85.3221010880344 27.67618153421627)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
7c8ff739-8e0b-45e9-89ac-d60f9af8093f,None,8ef7a2bb-be68-438f-9902-2914c6ebc9f1,GEOMETRYCOLLECTION (POINT (85.27629893006252 27.67937960653938)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
0c7103da-92e4-4846-8870-95a185a6e3ed,None,8f1db6ee-e77b-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.3244391202312 27.67431999642906)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
ef6d8c4d-c9e1-4b8d-a44d-b952f00a0e8c,None,8f55831e-9d6d-11ea-9766-0242ac130005,GEOMETRYCOLLECTION (POINT (85.32137567990202 27.6777167519462)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
0372186e-83ab-4529-835a-d72e003ab48c,None,8f604b7b-bd43-493f-87e8-e36d69990ad9,GEOMETRYCOLLECTION (POINT (85.32688527012101 27.6758546465703)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
87f7509a-db26-4954-82b5-bfe9b9996f9b,None,8f639858-8eec-11ea-8e56-0242ac130005,GEOMETRYCOLLECTION (POINT (85.32558161826978 27.67728710889332)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
f8869ba5-efa2-45e2-a801-a2fec8a786d1,None,8f7a0db3-8133-4eb5-97b0-8b0c8703aa82,GEOMETRYCOLLECTION (POINT (85.27780957932623 27.67671092322368)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
4a4f56ef-d9e6-4665-8366-b73d5a7d39a0,None,8fa97d24-02ff-11ea-a389-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32094436405077 27.67609390302531)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
2d5e559b-d9c5-4436-a173-eb35a0753813,None,8fe3c368-1cbc-11ea-b74e-0242ac130002,GEOMETRYCOLLECTION (POINT (85.30201218094601 27.62955924255762)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
0390633b-7f58-4550-b3b2-4ebc018ffacf,None,8ffce5d6-df78-11e9-81a8-0242ac140006,GEOMETRYCOLLECTION (POINT (85.32256932293768 27.66968189779218)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
fc222882-636c-4634-a0a2-5a0bd6e22192,None,900a45b8-7fde-496b-b6c8-2bb60128983a,GEOMETRYCOLLECTION (POINT (85.3052243897684 27.69365720923173)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
50f2b220-daae-43f3-a536-5f4ee3163ef0,None,906628ca-19ff-4a2b-bc04-db34fdeec3f8,GEOMETRYCOLLECTION (POINT (85.32623870464897 27.67854040986835)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
a4eeed88-4ca9-4607-92b2-8307edbfd17c,None,908fcace-b19e-4829-b2a1-db91bb11bde6,GEOMETRYCOLLECTION (POINT (85.27844826181672 27.67645205935773)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
42881017-4eac-49cd-832c-7fd661545117,None,90a5b5ca-e613-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32732342059401 27.66840536634184)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
7e5a9d79-004a-4252-8e4c-d8a4caad7b2f,None,90aa98a2-539a-11ea-b4c2-0242ac130006,GEOMETRYCOLLECTION (POINT (85.31539472285112 27.67716691322438)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
82bb6a6c-c525-47e3-9514-73da6e5bde86,None,90dafade-e8d7-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32117346348667 27.67406641224921)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
15e4ef9f-1e03-4512-9d64-72c7471f39f6,None,91b124d2-3aa9-11ea-b44d-0242ac130006,GEOMETRYCOLLECTION (POINT (85.31934927660279 27.67448583782162)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
394dc878-ec64-49ed-b21f-29802c7f46e3,None,922539d2-e746-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32283502123238 27.67430938986505)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
cecddd6d-0c2c-43c8-8833-41548bb3a3be,None,92ec797a-e91c-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32511102310997 27.6706167542226)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
e5ca20a5-ca77-4d5b-b38d-76d2c2acf2b1,None,930f4862-eb68-11e9-8bc4-0242ac130002,"GEOMETRYCOLLECTION (POINT (85.33066781326001 27.67080306230754), POINT (85.33069693759229 27.6706917161591))",0,,d61d682c-b0fe-11e9-8b01-0242ac120006
48e1e6ee-1293-4e2b-b5bd-21774bd46559,None,938935b2-b933-41bd-8fcb-d65d713daaf7,GEOMETRYCOLLECTION (POINT (85.30326987335053 27.69300606196707)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
ec5b649e-e3f3-4fe6-9a8f-a913d4dc1f53,None,939ac030-e812-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32072563688519 27.67685559981168)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
3f27446a-ecd4-44fa-ba48-d44025518bc1,None,93b01588-d2f1-11e9-8411-0242ac140006,GEOMETRYCOLLECTION (POINT (85.32432741850516 27.66999690992864)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
e5af388d-83ec-4dba-81a1-a9d9c2575ba9,None,94153c04-e432-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32174540540814 27.67352387143367)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
aeffd820-6411-4eb0-a5d4-b2364b2116ea,None,949507c0-48a2-41d0-a136-eced941d72c3,GEOMETRYCOLLECTION (POINT (85.33150646556396 27.67818357388471)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
3b35393e-91d6-4dd3-b759-59517e37c405,None,94adf614-f3d8-11e9-a3c8-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32486018195857 27.67240358087359)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
8ab5af52-a107-4010-95b5-c4dd97db04c1,None,94df40ea-74d2-11ea-b4b6-0242ac130006,GEOMETRYCOLLECTION (POINT (85.32380626224267 27.67736899410355)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
dcf943e2-4c8f-43fd-8221-29da70ef285d,None,95211cfa-694d-4f3b-8f94-fe9191041187,GEOMETRYCOLLECTION (POINT (85.30590400067268 27.71351344693279)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
0b5fcda5-5af9-431f-bd8f-a7bbc3d74b6d,None,95846732-e5e4-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32993490283445 27.66967321206283)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
694546be-4c7c-4d23-b9b3-9f2b305ed632,None,958fbc2c-e837-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32061256599842 27.67595313561864)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
db921972-6520-462e-a882-2a2ff397ccac,None,95b952e2-e8c5-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32773682622837 27.67439707070038)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
f0aea9ef-0cb4-4f9e-bc5c-0a1048d5fff5,None,95de5b2e-4292-11ea-b44d-0242ac130006,GEOMETRYCOLLECTION (POINT (85.30174843201615 27.62962964226061)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
d5c1f982-1b32-4cb5-89f2-7c4258ac0547,None,96d763ae-020a-11ea-a389-0242ac130002,GEOMETRYCOLLECTION (POINT (85.31784849153308 27.63302441464418)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
b7b6305d-f134-49c7-afa7-5fafa5b3e18e,None,97945f3f-64f5-4560-b611-1bc997a00710,GEOMETRYCOLLECTION (POINT (85.30544967197409 27.69341985903051)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
922375ce-95b7-49a0-a394-7f30222b9f17,None,97c8d066-f0e6-11e9-a3c8-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32859316288761 27.67014790482726)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
634aeec3-6e36-490f-8cc6-9fc653db5019,None,97f7c7ff-da96-44f3-9841-9e708675d5b4,GEOMETRYCOLLECTION (POINT (85.3299493905925 27.66898303333771)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
363dee59-319f-4ba0-b1b6-b97fc0e9cd5b,None,984b11da-5419-43a3-ad9c-7561a204970f,GEOMETRYCOLLECTION (POINT (85.24515732037287 27.6910451354092)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
0e872b74-bb26-4473-bbba-c333acaf252e,None,9884d7b8-e92d-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32821832082595 27.67810726734521)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
31324996-576f-44db-b184-531428e50210,None,989f4dde-8eee-11ea-8e56-0242ac130005,GEOMETRYCOLLECTION (POINT (85.32572385369684 27.67672448856669)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
49825e07-bcec-4c3c-be10-4517c4e29729,None,98b92c2f-f4d6-439b-8f42-b34bab291ad4,GEOMETRYCOLLECTION (POINT (85.28552932313596 27.64367935102423)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
555d2fe7-646e-4759-a7e4-ae74d0455245,None,98c7b75a-e729-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32703047878121 27.67478246303034)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
bb19d7bd-b419-4dca-9278-de36da40d190,None,990ceb20-1c32-11ea-b9b1-0242ac130002,GEOMETRYCOLLECTION (POINT (85.30325454698465 27.63094577866678)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
1f961688-9956-4fdf-9470-ca3e26902600,None,99462054-e675-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32749871711763 27.6688614919482)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
b4a13369-910b-4e79-bada-a2a375bfff26,None,99847ffe-f320-11e9-8649-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32838124269733 27.67460123809284)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
fd6df3cd-c2c4-4042-b311-959f3a04f600,None,99a444d4-6d05-42b3-8d29-d17839072d01,GEOMETRYCOLLECTION (POINT (85.32829129017375 27.67021142678392)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
536249a8-9b3d-4381-8056-cce81d30318b,None,9c4ca4e2-c676-4da1-9a0c-f1abf393123e,GEOMETRYCOLLECTION (POINT (81.72331949229448 28.8619093524792)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
6fac5d28-4b42-428a-bfb8-866b117f5025,None,9d4436ef-a0b8-44e1-9090-2ebc3e2a8bf0,GEOMETRYCOLLECTION (POINT (85.2905298081788 27.71563243119986)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
f95ccd61-a035-456d-aa33-9adf2af85fc7,None,9d5039d0-e979-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32717037774273 27.66901218584486)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
3cc9c90e-ac49-4b2b-8282-d11928179941,None,9d50c831-722c-47b1-841d-464f04149299,GEOMETRYCOLLECTION (POINT (85.3253786796767 27.6780700479696)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
363243c7-7744-494d-8625-84a627e9eadb,None,9df40600-ef45-4e96-a503-e51e961d4182,GEOMETRYCOLLECTION (POINT (85.43101433507962 27.67603897913443)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
e87630ed-6a69-478d-8801-fdd8f432abcd,None,9e929afa-0e37-4e57-9228-d7d244a486bc,GEOMETRYCOLLECTION (POINT (85.32999717752296 27.67046054305741)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
169a55d0-7e14-4cd4-af0b-71510a957df0,None,9f08a9e4-f561-11e9-a3c8-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32573575625156 27.67482600291931)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
8adb668f-3d6a-426a-8a69-f8b0ab2d314a,None,9f7d86ba-e6c5-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32857388412022 27.6746748392491)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
8440ae88-625e-4ab1-b292-2d01d2779272,None,9fce2e86-16a8-11ea-b9b1-0242ac130002,GEOMETRYCOLLECTION (POINT (85.30252805880883 27.63041728859968)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
782a6628-c1bb-4153-aa03-ca6552fa88d7,None,9ff7fad8-e68b-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.33108052859761 27.66958564938054)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
68d030e9-e830-453e-8b73-55adf11c9542,None,a0067903-e67a-4795-97b3-1e943372ca47,GEOMETRYCOLLECTION (POINT (85.27303187042617 27.68259112797369)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
e32baccb-8139-4830-82d2-1068145d011b,None,a03c60ca-ebe9-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32330815682401 27.67365316852094)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
dcc10ecf-efbf-4c41-ac24-f7abe1519e95,None,a0771bce-eb36-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.30198870434549 27.69230366224911)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
874c7c71-b7a3-4865-bcc6-4672fd4f312a,None,a07b81ab-63f4-42de-bc49-adcfcbf04639,GEOMETRYCOLLECTION (POINT (85.30657715893989 27.70675129550041)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
5ac245b1-650e-4290-aac1-5d727750ceb5,None,a0a959a5-3d62-4bf3-bca7-baf976e2cc2f,GEOMETRYCOLLECTION (POINT (85.27802248519595 27.67814151039526)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
