tileid,parenttile_id,resourceinstance_id,Identification Number,Identifier Type,sortorder,provisionaledits,nodegroup_id
36d3accc-d461-43f3-a5e9-1339e7d94ddd,None,9fce2e86-16a8-11ea-b9b1-0242ac130002,BUN0026,,0,,28294108-9323-11e9-bf23-0242ac120006
09aabc2c-66cf-4aff-9f70-4e987ed9d996,None,9ff7fad8-e68b-11e9-8bc4-0242ac130002,LAL2070 ,,0,,28294108-9323-11e9-bf23-0242ac120006
f9251571-f132-4c9b-a4c8-467739567eda,None,a0067903-e67a-4795-97b3-1e943372ca47,KIR4072,,0,,28294108-9323-11e9-bf23-0242ac120006
38cd005e-b253-4ecf-bc11-11b9ee4bf821,None,a03c60ca-ebe9-11e9-b125-0242ac130002,DANAM    LAL0230,,0,,28294108-9323-11e9-bf23-0242ac120006
557e6e65-c51c-424a-af24-742e55d3e7fe,None,a0771bce-eb36-11e9-8bc4-0242ac130002,KAT2600,,0,,28294108-9323-11e9-bf23-0242ac120006
41449eb8-596e-4a05-8518-fce72dfba290,None,a07b81ab-63f4-42de-bc49-adcfcbf04639,KAT1051,,0,,28294108-9323-11e9-bf23-0242ac120006
58f3ea3b-0779-43ff-9c26-a5ca0e9da6c3,None,a0a959a5-3d62-4bf3-bca7-baf976e2cc2f,KIR0008,,0,,28294108-9323-11e9-bf23-0242ac120006
687882e6-a915-4dc0-a036-2c203411c3c4,None,a10c10ff-f2fb-459c-9768-9139e26a1951, KAT2580 ,,0,,28294108-9323-11e9-bf23-0242ac120006
a9ae8971-5f05-4060-b618-f20f93b46477,None,a12441fe-e7f9-11e9-b125-0242ac130002,LAL4145,,0,,28294108-9323-11e9-bf23-0242ac120006
7f6af829-eddb-4c33-b830-e94aba8f6ac2,None,a1557804-f13d-4f7e-ada1-29305e9296f9,P-264,,0,,28294108-9323-11e9-bf23-0242ac120006
617234c7-18e3-4c84-90e5-85398331076b,None,a1557804-f13d-4f7e-ada1-29305e9296f9,LAL2640,,0,,28294108-9323-11e9-bf23-0242ac120006
474bfd77-0b69-46c0-938b-0d40bafa0cd2,None,a16942b4-e65e-11e9-8bc4-0242ac130002,LAL1560,,0,,28294108-9323-11e9-bf23-0242ac120006
bb108ff1-88c8-466b-bd31-14c65a001c24,None,a1c1839d-cf8f-4018-b603-379f40d87ee8, KLK0160 ,,0,,28294108-9323-11e9-bf23-0242ac120006
6617835e-d596-46ed-87a7-0956b514349c,None,a1c7421f-fcb4-4730-939f-f15fc0875903,KAT3260,,0,,28294108-9323-11e9-bf23-0242ac120006
101abeca-6f73-4136-a2fe-b95f2d2dcb29,None,a2b60b1a-1760-11ea-b9b1-0242ac130002,LAL4164,,0,,28294108-9323-11e9-bf23-0242ac120006
088133bf-2ce2-490c-ae51-8356ea39a316,None,a3bae3af-9264-4671-9d80-011fa72505d9,KIR0062,,0,,28294108-9323-11e9-bf23-0242ac120006
ebc88d78-d7bd-4918-b37a-ba128a71055d,None,a423a365-f6bf-4745-9a4a-f8747e978f73,BTD0030,,0,,28294108-9323-11e9-bf23-0242ac120006
3c556bf8-4b9d-43be-95e9-cfb52c8a03aa,None,a45fa664-3093-49ce-994b-1ab74ee2ba95,LAL1140,,0,,28294108-9323-11e9-bf23-0242ac120006
57408541-cd81-480e-8e66-d3235ddd2189,None,a467140c-6285-423d-9cd7-a1265c959907,P-158,,0,,28294108-9323-11e9-bf23-0242ac120006
416259a0-e84c-47b7-b3bb-4cf5cbf5516e,None,a467140c-6285-423d-9cd7-a1265c959907,LAL1580,,0,,28294108-9323-11e9-bf23-0242ac120006
8e2335a2-df92-4505-a841-e4a02e0354e5,None,a4df4e50-f6f0-11e9-a3c8-0242ac130002,LAL4026,,0,,28294108-9323-11e9-bf23-0242ac120006
bcea6ccc-a0b1-4291-b543-b9b26c25ee66,None,a4f64b3a-176d-11ea-b9b1-0242ac130002,BUN0004,,0,,28294108-9323-11e9-bf23-0242ac120006
7d809cc3-669c-483d-b05d-a3e187fa3100,None,a51a820a-e916-11e9-b125-0242ac130002,LAL0920,,0,,28294108-9323-11e9-bf23-0242ac120006
53b090af-53f7-4f69-ac2c-b71bfdeec177,None,a5df6af2-eb05-11e9-b125-0242ac130002,LAL1780,,0,,28294108-9323-11e9-bf23-0242ac120006
e1b32c91-6d9f-4f48-a974-0597d545dca1,None,a6a95118-e723-11e9-8bc4-0242ac130002,LAL1690,,0,,28294108-9323-11e9-bf23-0242ac120006
045f6437-3879-48c3-a738-cc146dcd0808,None,a792be02-0ac6-42d1-876d-07285e738424,SRK0060,,0,,28294108-9323-11e9-bf23-0242ac120006
f2ee8a91-f8fb-43a2-b68d-00fda13bb82e,None,a79cdd22-e806-11e9-b125-0242ac130002,LAL1820,,0,,28294108-9323-11e9-bf23-0242ac120006
c6538cdc-4a9a-40c2-9a4e-dc106a71c58a,None,a7d6372d-28cc-4130-b01d-060b1a6800e1,KAT3210,,0,,28294108-9323-11e9-bf23-0242ac120006
b9bdcc9a-3997-4f21-bdce-a2bd5a39164b,None,a867501c-b232-4830-aa77-ee21f742ba92,LAL4103,,0,,28294108-9323-11e9-bf23-0242ac120006
7a1d578d-490c-4160-b96f-4ba4fc6846ce,None,a89893f8-eb06-11e9-8bc4-0242ac130002,LAL0150,,0,,28294108-9323-11e9-bf23-0242ac120006
3b5a502d-9733-48ea-9ea6-164fad4fdcd6,None,a8bb767e-f54d-11e9-8649-0242ac130002,LAL1340,,0,,28294108-9323-11e9-bf23-0242ac120006
bc7b5f70-7e7b-46d3-a47e-a48835d78849,None,a910d68c-e9bd-11e9-8bc4-0242ac130002,LAL1370,,0,,28294108-9323-11e9-bf23-0242ac120006
908abba3-b694-4128-bcba-2953a5ef0a48,None,a91155c6-e751-11e9-8bc4-0242ac130002,LAL4302,,0,,28294108-9323-11e9-bf23-0242ac120006
f4a2c226-c842-447f-9c85-720c48134260,None,a919257e-3389-11ea-b242-0242ac130002,LAL0470,,0,,28294108-9323-11e9-bf23-0242ac120006
51b0021d-aea0-4864-acc2-6bdaba9994d6,None,aa24912f-0974-453a-9009-d9b984934280,DDL0020,,0,,28294108-9323-11e9-bf23-0242ac120006
3125e913-2bc5-4d1a-8dd0-15f04eb581b9,None,aa4c7ab7-28db-4857-adc4-00c80287b220,CHO4010,,0,,28294108-9323-11e9-bf23-0242ac120006
d9cd9342-3f4d-4f97-872a-10b5fbd7f305,None,ab83bc5c-ec0d-11e9-b125-0242ac130002,LAL4303,,0,,28294108-9323-11e9-bf23-0242ac120006
b3411777-b3d9-4e6a-8715-8c2aa3418749,None,abf85117-e75e-4438-82da-aa6b6e15d0f3,CHO4040,,0,,28294108-9323-11e9-bf23-0242ac120006
9b3c48c1-8a4d-4c57-82ad-2648bfb6878f,None,abf85117-e75e-4438-82da-aa6b6e15d0f3,CHO4040,,0,,28294108-9323-11e9-bf23-0242ac120006
aee7f12d-70e6-403d-baf3-cfbf09a7f5b3,None,ac2862e2-1666-11ea-bc0e-0242ac130002,BUN0021,,0,,28294108-9323-11e9-bf23-0242ac120006
f1396967-08eb-49d7-b2d0-7c1ea4d73645,None,ac64e224-ea6c-11e9-b125-0242ac130002,LAL4304,,0,,28294108-9323-11e9-bf23-0242ac120006
a2ff4797-682b-4d82-9ba2-96b3b8062631,None,ad0003ea-3ad5-49e6-a40a-e6ed4fec1983,KLK0002,,0,,28294108-9323-11e9-bf23-0242ac120006
46ce3f3f-c3ee-4b5f-91d0-5e1d10ac2b02,None,ad88fd32-e752-475c-8eeb-b93267e0c168,KLK0110,,0,,28294108-9323-11e9-bf23-0242ac120006
bef1722a-2169-4e01-92a0-430eee6586dc,None,adc2f4ee-e99a-11e9-b125-0242ac130002,LAL4204,,0,,28294108-9323-11e9-bf23-0242ac120006
7055695b-8a8c-4a80-8939-e6220d7d0ab6,None,adfd2472-e808-11e9-8bc4-0242ac130002,LAL4032,,0,,28294108-9323-11e9-bf23-0242ac120006
0ed3f62e-a8a0-442e-a353-85e3c407ee3e,None,ae58c406-0473-4bad-86cc-722a48513358,LAL2530,,0,,28294108-9323-11e9-bf23-0242ac120006
08d303ad-10e7-4e2d-9606-f0b488e96140,None,aedf5947-88c8-45f9-8226-c260ec8e73ec,BKT0051,,0,,28294108-9323-11e9-bf23-0242ac120006
476a5f74-30b3-47f6-ae11-1904693190b0,None,aefd4c30-f410-11e9-a3c8-0242ac130002,LAL0310,,0,,28294108-9323-11e9-bf23-0242ac120006
cdc9ee7c-09ce-4654-98b1-8c76d9388ddc,None,afa386ca-8eea-11ea-bd59-0242ac130005,P-99,,0,,28294108-9323-11e9-bf23-0242ac120006
07f58b16-8105-4ace-b3ea-232acfea1818,None,afa386ca-8eea-11ea-bd59-0242ac130005,LAL0990,,0,,28294108-9323-11e9-bf23-0242ac120006
bbcdca41-84c3-4e7d-a2fd-6a7ac583c19a,None,afda32ed-6743-46ce-9ba6-bf127276619c,LAL4307,,0,,28294108-9323-11e9-bf23-0242ac120006
f9271d7d-55bd-4807-be15-78b3ac8cbb24,None,afda32ed-6743-46ce-9ba6-bf127276619c,LAL4307,,0,,28294108-9323-11e9-bf23-0242ac120006
43625f77-1424-4e71-be35-029e86a20a9f,None,b01f2744-ea8f-11e9-8bc4-0242ac130002,LAL4183,,0,,28294108-9323-11e9-bf23-0242ac120006
b92561bd-91ad-464f-a9d7-10d334f39ee7,None,b07cb7d9-5bd4-4436-bb64-6c83b8a3eda6,DLK0060,,0,,28294108-9323-11e9-bf23-0242ac120006
4f4db4c0-6d81-4b36-a505-9a3b5344e0eb,None,b088faf0-5abf-4b86-be5c-8386de2d9fda,LAL4066,,0,,28294108-9323-11e9-bf23-0242ac120006
cc4d4c01-47f2-4a8e-bbfc-975b7c3f7d5f,None,b0c83c96-e4ed-11e9-8bc4-0242ac130002,LAL0420,,0,,28294108-9323-11e9-bf23-0242ac120006
fc297c48-f426-4bb3-8d69-fe06180cf867,None,b0d6e090-8be2-4dac-91c6-9931976a73d8,KAT2190,,0,,28294108-9323-11e9-bf23-0242ac120006
4b6386c9-29c2-4b0a-8c29-67eb9addd199,None,b0d6e090-8be2-4dac-91c6-9931976a73d8,K-219,,0,,28294108-9323-11e9-bf23-0242ac120006
f959524f-87ae-49b0-8093-3bb9b6e32c35,None,b1226710-e61f-11e9-8bc4-0242ac130002,LAL2080,,0,,28294108-9323-11e9-bf23-0242ac120006
c7ecf806-c0b6-4e10-bf0f-b1c51c02e1a9,None,b158dddc-a46e-11ea-9766-0242ac130005,KAT3221,,0,,28294108-9323-11e9-bf23-0242ac120006
721dc0a2-72cb-4b85-bac3-71f8da8eaa09,None,b171c89c-f3de-11e9-8649-0242ac130002,LAL1310,,0,,28294108-9323-11e9-bf23-0242ac120006
c0128ad9-0776-4a2d-ab06-c7b8b9827bd1,None,b19203da-3b84-11ea-a19a-0242ac130006,LAL0490,,0,,28294108-9323-11e9-bf23-0242ac120006
a46d94be-6147-4176-8479-dde9c3eb98a4,None,b1a676be-eb4b-11e9-8bc4-0242ac130002,LAL0110,,0,,28294108-9323-11e9-bf23-0242ac120006
5e57fa7a-e176-468c-8350-f4cf2f8e4b90,None,b21b09ef-1998-4f1f-8e8b-ffe6b99f9116,LAL4013,,0,,28294108-9323-11e9-bf23-0242ac120006
01dae1fd-7625-46ef-b052-c34207655576,None,b23905f8-e7f2-11e9-8bc4-0242ac130002,LAL4160,,0,,28294108-9323-11e9-bf23-0242ac120006
db5f1a6a-c4fe-4147-9fb8-63aad52b3b3d,None,b2fd35c0-aa7b-40d1-98e3-9d268cbd6e90,LAL1950,,0,,28294108-9323-11e9-bf23-0242ac120006
3f972d3e-8789-4288-8684-ade54f4c5a72,None,b3247856-e619-11e9-b125-0242ac130002,LAL2740,,0,,28294108-9323-11e9-bf23-0242ac120006
9d6ca053-92bc-4a08-8b51-df0cc8896d13,None,b345df3c-e71d-11e9-b125-0242ac130002,LAL4108,,0,,28294108-9323-11e9-bf23-0242ac120006
dfea820a-2623-4ace-80af-0241db0417ec,None,b53e45b8-ebf5-11e9-b125-0242ac130002,LAL0760,,0,,28294108-9323-11e9-bf23-0242ac120006
ff8bafec-999a-4848-86bb-aba87ca03060,None,b573cb9c-9644-4567-841d-83fc0c61403b,BTD0040,,0,,28294108-9323-11e9-bf23-0242ac120006
aa0d21e4-4306-48a4-81bd-246f8634a850,None,b5f8d23a-166a-11ea-a10c-0242ac130002,SUN4230,,0,,28294108-9323-11e9-bf23-0242ac120006
bbc0fc50-6dcf-46ac-aa67-1ebf8cd6b295,None,b66fa304-e68d-11e9-b125-0242ac130002,LAL0250,,0,,28294108-9323-11e9-bf23-0242ac120006
4a418f76-de0d-4a7e-b36b-4e1304066d9c,None,b690f84e-94ec-4f89-b376-e7e3fbd55ddd,LAL4236,,0,,28294108-9323-11e9-bf23-0242ac120006
161c474c-83e4-4a53-9fc0-800b03ee98a9,None,b6c2586a-e77d-11e9-8bc4-0242ac130002,LAL1710,,0,,28294108-9323-11e9-bf23-0242ac120006
2aa79091-9e93-43d4-8ded-1d5758d676e2,None,b6c6ae2c-b5f6-11ea-9e0d-0242ac130005,LAL4189,,0,,28294108-9323-11e9-bf23-0242ac120006
e572695a-6c9e-43ff-9b1d-c86fb2985bb8,None,b717f92c-5e11-11ea-8083-0242ac130006,LAL0800,,0,,28294108-9323-11e9-bf23-0242ac120006
f7eea148-e1e8-4bcd-9ae8-6ce1feff08ed,None,b7910d9c-e915-11e9-b125-0242ac130002,LAL4152,,0,,28294108-9323-11e9-bf23-0242ac120006
df75cd2b-2f63-4c8e-882f-7c5cf063a6e4,None,b7a28a89-94d9-4b40-9e51-e5afdfc4e759,SRK0071,,0,,28294108-9323-11e9-bf23-0242ac120006
9fcd1109-01af-4e90-af69-b0b4f2cda485,None,b7adbd29-8528-4609-9ec5-fb8db9579d4d,KAT0941,,0,,28294108-9323-11e9-bf23-0242ac120006
d4beff60-1690-4a1b-9813-7854e0c853ca,None,b838d133-9b23-4208-a191-91b883182755,MUG0040,,0,,28294108-9323-11e9-bf23-0242ac120006
fff93280-d735-4476-9d63-fab936b72893,None,b83ff19b-0e10-4281-8bbc-92cff905383f,KIR0055,,0,,28294108-9323-11e9-bf23-0242ac120006
9aa86e6f-e786-4f91-8054-feb3ed1eba8b,None,b8985e38-e68c-11e9-8bc4-0242ac130002,LAL1341,,0,,28294108-9323-11e9-bf23-0242ac120006
33da93bc-dc15-4380-8c7e-5c1768dc12ca,None,b8b26a0c-02a8-11ea-a389-0242ac130002,LAL4130,,0,,28294108-9323-11e9-bf23-0242ac120006
24a03c3f-e42b-44f3-bf04-ea9d55a6f0a2,None,b90d17aa-ebff-11e9-8bc4-0242ac130002,LAL1400,,0,,28294108-9323-11e9-bf23-0242ac120006
c202fd13-1f08-4bfb-92cf-3476883be0a1,None,b92b7a0f-0268-43e8-bbe2-d83d39d6e54b,KAT0160,,0,,28294108-9323-11e9-bf23-0242ac120006
c4eb8780-b492-421b-ad92-6e866cd51205,None,b9ae5311-886f-4c4e-a207-1d16593c3d1b,LAL2431,,0,,28294108-9323-11e9-bf23-0242ac120006
c90ec684-d56f-4291-a011-e10d0f5e8087,None,b9c7d774-e82c-11e9-b125-0242ac130002,LAL2350,,0,,28294108-9323-11e9-bf23-0242ac120006
e7eb754d-ba5f-433e-8c96-8bf1492349ec,None,b9e834fe-e680-11e9-b125-0242ac130002,LAL2250,,0,,28294108-9323-11e9-bf23-0242ac120006
eecff438-64ee-4552-aaf3-0a6b84d6ebd6,None,b9e8a7f4-65d8-11ea-b4c2-0242ac130006,LAL0720,,0,,28294108-9323-11e9-bf23-0242ac120006
6badbed6-6648-4de9-8ca6-192449c6b98f,None,b9ea1eba-e8c2-11e9-b125-0242ac130002,LAL0120,,0,,28294108-9323-11e9-bf23-0242ac120006
159f6a72-5090-4f55-af7b-7dc1baadfe74,None,ba289280-9a88-11ea-82af-0242ac130005,LAL4041,,0,,28294108-9323-11e9-bf23-0242ac120006
1957f538-d898-4e20-b360-130bf59b5b71,None,ba391e8f-b8ce-4cdb-9e24-8c254e2b24c6,DLK0070,,0,,28294108-9323-11e9-bf23-0242ac120006
b36adb88-8168-4506-a8b7-2640cf4a1e95,None,baf9c7ea-0782-11ea-b2c1-0242ac130002,SUN4060,,0,,28294108-9323-11e9-bf23-0242ac120006
e5afe03e-ba7a-4d47-adcc-543f2a68a22c,None,bb58b263-f53c-45f6-9e1c-d9a3e5a68856,CHO4020,,0,,28294108-9323-11e9-bf23-0242ac120006
26b20547-5731-4d6a-9847-c5655a021215,None,bb6b3f3e-e832-11e9-8bc4-0242ac130002,LAL0090,,0,,28294108-9323-11e9-bf23-0242ac120006
c4ccbf1c-67f2-4447-8242-82d90f51522c,None,bb7c0f44-35d0-11ea-a67f-0242ac130002,LAL0108,,0,,28294108-9323-11e9-bf23-0242ac120006
d94567c3-c695-4acb-8bd2-859475bb7ca7,None,bbb0b3d2-e681-11e9-8bc4-0242ac130002,LAL1670,,0,,28294108-9323-11e9-bf23-0242ac120006
54c599d3-555d-4997-8351-8c6436a35fc7,None,bbe0fc5e-d632-11e9-a1bd-0242ac140006,LAL1330,,0,,28294108-9323-11e9-bf23-0242ac120006
c9b25e04-3fdc-414c-9c11-dac93b8ae650,None,bbf0265a-2f5e-46cf-a7b1-321c77b3d84b,LAL4087,,0,,28294108-9323-11e9-bf23-0242ac120006
f1ac2706-e828-4115-a597-30a71cf143c0,None,bc3c1b44-e60d-11e9-8bc4-0242ac130002,LAL4007,,0,,28294108-9323-11e9-bf23-0242ac120006
f1c4450c-8a29-4afa-bfdd-5ef6b1c38552,None,bc7fbe06-eec3-4f9d-8bf0-e72186e51e0b,KAT1040,,0,,28294108-9323-11e9-bf23-0242ac120006
a146c95e-79be-4562-b02e-84d23d09e400,None,bd721439-4d10-41da-b917-532f375c7d40,LAL2810 ,,0,,28294108-9323-11e9-bf23-0242ac120006
b1dd7e85-0eed-40a0-8853-b17a649dff51,None,bd721439-4d10-41da-b917-532f375c7d40,P-281,,0,,28294108-9323-11e9-bf23-0242ac120006
7c4a0aa8-3f65-4d87-85dd-765cc8b130fa,None,bd790583-27ca-4af9-8c0f-19a8ef459c91,MUG0060,,0,,28294108-9323-11e9-bf23-0242ac120006
c92cbfb2-dc7b-4124-b325-546086516c8d,None,bdca6826-e8d3-11e9-b125-0242ac130002,LAL1120,,0,,28294108-9323-11e9-bf23-0242ac120006
44117a3c-e0ff-4581-b2df-fb4accf7afec,None,bdd6cf60-bf76-4b4c-b840-05df41a35429,MUG0160,,0,,28294108-9323-11e9-bf23-0242ac120006
e307d5ff-d327-43ae-8776-ffd6a991fab6,None,bde08b8a-e5ed-11e9-b125-0242ac130002,LAL4156,,0,,28294108-9323-11e9-bf23-0242ac120006
597ba21c-54bb-4153-b19b-04a3eac9d41d,None,be9d31f0-2cb2-40d0-8af9-3df0fcbb0040,SOL0010,,0,,28294108-9323-11e9-bf23-0242ac120006
e584cda2-7b37-412c-bb17-3db6a9cfda9e,None,bee5d202-74c6-11ea-a71c-0242ac130006,LAL4200,,0,,28294108-9323-11e9-bf23-0242ac120006
8725c1e6-918f-42a3-807d-d692990f7763,None,c0655dd4-e671-11e9-8bc4-0242ac130002,LAL4158,,0,,28294108-9323-11e9-bf23-0242ac120006
082f6466-bb1b-4a97-a7f5-45490f99f035,None,c07ed9a8-8a2b-4453-9478-803722743140,LAL0145,,0,,28294108-9323-11e9-bf23-0242ac120006
130bc580-c46a-4ae6-8eff-e0185e48d26c,None,c07ed9a8-8a2b-4453-9478-803722743140,Pruscha P-145,,0,,28294108-9323-11e9-bf23-0242ac120006
36514270-d2ca-4d3b-bf74-3c1ad464daaf,None,c0e068c4-3861-4dda-b854-bf9090b1943b,LAL4190,,0,,28294108-9323-11e9-bf23-0242ac120006
3c2b8947-8574-41fa-a887-cfdec62da4fd,None,c14d067e-43e0-40e2-9285-b46e67f7512e,P-102,,0,,28294108-9323-11e9-bf23-0242ac120006
cf55cc45-c303-46fb-8c08-74f01d587bf2,None,c14d067e-43e0-40e2-9285-b46e67f7512e,LAL1020,,0,,28294108-9323-11e9-bf23-0242ac120006
30a2eb19-030d-4a7b-8d9f-bb74ff58abc6,None,c1999448-f401-11e9-8649-0242ac130002,LAL2370,,0,,28294108-9323-11e9-bf23-0242ac120006
5396e119-c183-4d72-b9c1-23d23a01b1ca,None,c1c37f40-b4fa-4cc7-89ab-ab47dd29262e,LAL4010,,0,,28294108-9323-11e9-bf23-0242ac120006
1eada531-a2a8-483e-ae3d-f82d7677b180,None,c232bdac-f1a0-11e9-8649-0242ac130002,LAL0400,,0,,28294108-9323-11e9-bf23-0242ac120006
1c12aa92-cca5-4310-bc04-f847ea5374bd,None,c264266c-a68e-4301-a3d2-4dec489ccb0f,P-260,,0,,28294108-9323-11e9-bf23-0242ac120006
9b26f6ad-6313-4761-937a-d2eb0195bbba,None,c264266c-a68e-4301-a3d2-4dec489ccb0f,LAL2600,,0,,28294108-9323-11e9-bf23-0242ac120006
ac02e36c-74aa-4323-a06a-3bb3fa34a5e0,None,c424b153-f094-485f-9869-38b571398549,KAT1210,,0,,28294108-9323-11e9-bf23-0242ac120006
184d09c9-7843-471c-81de-074ffef614df,None,c473d060-68b2-4ac2-9625-d83b71151062,LAL0996,,0,,28294108-9323-11e9-bf23-0242ac120006
a44075ae-967c-4868-afcb-8ad80eaa81c9,None,c50fc4bd-3c46-48be-87b7-d9a01da0a631,LAL4243,,0,,28294108-9323-11e9-bf23-0242ac120006
be1014fb-89ad-4ba1-ab87-00e529dbc1ee,None,c5248a52-966b-43c2-bc90-4d30d6ba824a,DLK0210,,0,,28294108-9323-11e9-bf23-0242ac120006
14f31ba7-97f7-40a9-ad7a-f1ba8eb338fd,None,c566021c-f3ef-11e9-8649-0242ac130002,LAL0270,,0,,28294108-9323-11e9-bf23-0242ac120006
ca14e5b8-a813-4244-9d96-228cf436fca3,None,c5b0b399-6128-4f61-8c17-3299d977626a,KIR0064,,0,,28294108-9323-11e9-bf23-0242ac120006
c0dcd939-1e81-4925-9a39-153a37007d72,None,c65d730c-e80b-11e9-b125-0242ac130002,LAL1480,,0,,28294108-9323-11e9-bf23-0242ac120006
8164b9b4-845d-4fe5-814e-4fdb9131a21d,None,c6c9638b-35f0-4420-be0b-f53c95df6449,SOL0110,,0,,28294108-9323-11e9-bf23-0242ac120006
427971ea-4474-432a-b28d-59bf33b3053d,None,c71c03f4-1149-454a-8e88-3e1a9e8d9ec5,KAT0950,,0,,28294108-9323-11e9-bf23-0242ac120006
74363150-56d1-4681-b36c-14b9eae5aa00,None,c72a8936-6822-11ea-8083-0242ac130006,LAL4163,,0,,28294108-9323-11e9-bf23-0242ac120006
90d9915a-d07e-41fd-bf3f-b4d3882711d7,None,c79cc000-e8f2-11e9-8bc4-0242ac130002,LAL1350,,0,,28294108-9323-11e9-bf23-0242ac120006
83122f1a-2c48-4873-8e1c-44e5fdf9575a,None,c7d1edc3-a3ae-4dea-a8f7-a1642645fd06,KAT0930,,0,,28294108-9323-11e9-bf23-0242ac120006
50a6b8f9-8d8e-444e-af2c-309de56f067e,None,c7d9c086-2284-4081-82de-322f2c723d31,KAT2630,,0,,28294108-9323-11e9-bf23-0242ac120006
67ff86cb-fa4a-4cb6-9f27-aaa82c16f407,None,c82a4429-3f99-488c-9126-08e90a83a573,KLK0210,,0,,28294108-9323-11e9-bf23-0242ac120006
cbb523c0-abc4-40cb-86da-e8fb69183101,None,c8834722-30f6-11ea-a67f-0242ac130002,LAL4246,,0,,28294108-9323-11e9-bf23-0242ac120006
4e32b81e-488a-4213-9819-31d65c2d2fea,None,c8a590ea-78b0-437c-b392-20614ceb58e5,KLK0080,,0,,28294108-9323-11e9-bf23-0242ac120006
548dd705-c8e4-4f36-ad7c-b401eaecd767,None,c8b1d0f0-4fa7-47f0-b318-f57249bab295,KIR0060,,0,,28294108-9323-11e9-bf23-0242ac120006
b8fe65f0-8ee6-43a2-b542-1dadfa085899,None,c9073acf-a4d3-42a6-b3e0-64bba8d596e3,P-263,,0,,28294108-9323-11e9-bf23-0242ac120006
084786a3-9fb8-44d4-a884-759ce971431f,None,c9073acf-a4d3-42a6-b3e0-64bba8d596e3,LAL2630,,0,,28294108-9323-11e9-bf23-0242ac120006
afb8f952-9255-4645-a031-74feb0c9aa9e,None,c955a75b-f223-473f-a256-82f8a1d068f5,LAL4311,,0,,28294108-9323-11e9-bf23-0242ac120006
eb7b382e-ac84-4531-b598-fc80a25c8902,None,c977c8df-04ac-46d1-a6da-b0b268b33baa,SIJ0170,,0,,28294108-9323-11e9-bf23-0242ac120006
ae18f07e-9117-4c87-9c2e-24cd08ed6779,None,c97c089e-8eed-11ea-8e56-0242ac130005,LAL0103,,0,,28294108-9323-11e9-bf23-0242ac120006
0a16bde2-b1bc-4bd2-b082-ce3dc29dddb4,None,c97c089e-8eed-11ea-8e56-0242ac130005,Pruscha P-103,,0,,28294108-9323-11e9-bf23-0242ac120006
df80dfd6-2af5-4d76-a37f-b7f2e6d5649a,None,c98dc194-e676-11e9-8bc4-0242ac130002,LAL1362,,0,,28294108-9323-11e9-bf23-0242ac120006
f2a0225a-090f-4103-aaec-e7ea284a1653,None,c9bc2916-eb40-11e9-8bc4-0242ac130002,LAL1390,,0,,28294108-9323-11e9-bf23-0242ac120006
c193b6dd-9bfa-4018-913e-87beae2943ac,None,c9fb4246-b740-47fb-b2a3-c5776039167f,LAL0410,,0,,28294108-9323-11e9-bf23-0242ac120006
644a9472-abdc-46c7-97fe-fdcadb2f7cb4,None,c9fb4246-b740-47fb-b2a3-c5776039167f,P-41,,0,,28294108-9323-11e9-bf23-0242ac120006
b3ce98ed-5370-48ef-a71a-dd6873c93dc0,None,ca03a00c-e96a-4eef-bd2e-13f7942459a5,DLK0012,,0,,28294108-9323-11e9-bf23-0242ac120006
238dae7f-32e6-4cf7-bbc0-4057247b290d,None,ca193ec5-9ef4-48dd-b4ba-3158b6996350,KIR4022,,0,,28294108-9323-11e9-bf23-0242ac120006
781452d5-f327-48cc-b10a-b8477c61ea74,None,ca2cb4c6-e6b6-11e9-b125-0242ac130002,LAL1660,,0,,28294108-9323-11e9-bf23-0242ac120006
a1d45dfb-cf1d-4d17-9eba-3d4ea1da7f5a,None,ca467b46-96fa-49e4-a093-6da5a304fcc8,DLK0080,,0,,28294108-9323-11e9-bf23-0242ac120006
8a813545-d120-4101-bea4-6f51ecec3187,None,ca61f6c0-e681-11e9-8bc4-0242ac130002,LAL1930,,0,,28294108-9323-11e9-bf23-0242ac120006
e116792a-a4b8-4e85-a473-63b24808e22e,None,ca7dd19e-f7af-11e9-8649-0242ac130002,KAT2731,,0,,28294108-9323-11e9-bf23-0242ac120006
0b5061ab-b3e6-4838-bf5f-eecf1ec9c251,None,cb03ff18-e75a-11e9-8bc4-0242ac130002,LAL0930,,0,,28294108-9323-11e9-bf23-0242ac120006
5360e4a5-ebd5-419e-8ea6-bdf82abfdeae,None,cb1604cc-eb5d-11e9-b125-0242ac130002,LAL0050,,0,,28294108-9323-11e9-bf23-0242ac120006
e980e58d-6154-4c45-a1a2-3921d9c9ec2d,None,cb193cf8-529c-4656-9468-05af05cdcdc5,KIR0073,,0,,28294108-9323-11e9-bf23-0242ac120006
7f747c51-9b0f-478d-b86e-37e617076261,None,cb4026bb-ffb1-473c-be38-7256bd1f8700,KIR0056,,0,,28294108-9323-11e9-bf23-0242ac120006
151ea553-de1b-496b-96d2-7eb3da5a6748,None,cbae4fa5-4717-4c6c-9b34-eb8d696a09ba,LAL1790,,0,,28294108-9323-11e9-bf23-0242ac120006
6720ddec-1f18-4322-a89a-5128d2b1635a,None,cbbbc576-3b42-11ea-b44d-0242ac130006,LAL4245,,0,,28294108-9323-11e9-bf23-0242ac120006
